CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
01612590130617,0628050,Oakland Unified,"Oakland Military Institute, College Preparatory Ac",Alameda,2013,MIDDLE,798,7,13,01,0130617,28050
01612590130633,0628050,Oakland Unified,Lighthouse Community Charter,Alameda,2013,ELEMENTARY,550,7,13,01,0130633,28050
01612590130666,0628050,Oakland Unified,Aspire Lionel Wilson College Preparatory Academy,Alameda,2013,MIDDLE,556,7,13,01,0130666,28050
01612590132688,0628050,Oakland Unified,Dewey Academy,Alameda,2013,HIGH,271,7,13,01,0132688,28050
01612590135905,0628050,Oakland Unified,Oakland High,Alameda,2013,HIGH,1730,7,13,01,0135905,28050
01612590136051,0628050,Oakland Unified,Oakland Technical High,Alameda,2013,HIGH,2335,7,13,01,0136051,28050
01612590137943,0628050,Oakland Unified,Skyline High,Alameda,2013,HIGH,1985,7,13,01,0137943,28050
01612593030772,0628050,Oakland Unified,Oakland School for the Arts,Alameda,2013,MIDDLE,748,7,13,01,3030772,28050
01612596001630,0628050,Oakland Unified,Allendale Elementary,Alameda,2013,ELEMENTARY,424,7,13,01,6001630,28050
01612596001648,0628050,Oakland Unified,Chabot Elementary,Alameda,2013,ELEMENTARY,653,7,13,01,6001648,28050
01612596001655,0628050,Oakland Unified,Bella Vista Elementary,Alameda,2013,ELEMENTARY,558,7,13,01,6001655,28050
01612596001663,0628050,Oakland Unified,Brookfield Elementary,Alameda,2013,ELEMENTARY,401,7,13,01,6001663,28050
01612596001689,0628050,Oakland Unified,Burckhalter Elementary,Alameda,2013,ELEMENTARY,307,7,13,01,6001689,28050
01612596001697,0628050,Oakland Unified,Carl B. Munck Elementary,Alameda,2013,ELEMENTARY,329,7,13,01,6001697,28050
01612596001713,0628050,Oakland Unified,Howard Elementary,Alameda,2013,ELEMENTARY,215,7,13,01,6001713,28050
01612596001739,0628050,Oakland Unified,Cleveland Elementary,Alameda,2013,ELEMENTARY,426,7,13,01,6001739,28050
01612596001754,0628050,Oakland Unified,Crocker Highlands Elementary,Alameda,2013,ELEMENTARY,477,7,13,01,6001754,28050
01612596001812,0628050,Oakland Unified,Emerson Elementary,Alameda,2013,ELEMENTARY,369,7,13,01,6001812,28050
01612596001820,0628050,Oakland Unified,Franklin Elementary,Alameda,2013,ELEMENTARY,833,7,13,01,6001820,28050
01612596001838,0628050,Oakland Unified,Fruitvale Elementary,Alameda,2013,ELEMENTARY,481,7,13,01,6001838,28050
01612596001846,0628050,Oakland Unified,Garfield Elementary,Alameda,2013,ELEMENTARY,664,7,13,01,6001846,28050
01612596001853,0628050,Oakland Unified,Glenview Elementary,Alameda,2013,ELEMENTARY,513,7,13,01,6001853,28050
01612596001879,0628050,Oakland Unified,Grass Valley Elementary,Alameda,2013,ELEMENTARY,296,7,13,01,6001879,28050
01612596001903,0628050,Oakland Unified,New Highland Academy,Alameda,2013,ELEMENTARY,347,7,13,01,6001903,28050
01612596001911,0628050,Oakland Unified,Hillcrest Elementary,Alameda,2013,ELEMENTARY,383,7,13,01,6001911,28050
01612596001929,0628050,Oakland Unified,Horace Mann Elementary,Alameda,2013,ELEMENTARY,407,7,13,01,6001929,28050
01612596001945,0628050,Oakland Unified,Joaquin Miller Elementary,Alameda,2013,ELEMENTARY,467,7,13,01,6001945,28050
01612596001994,0628050,Oakland Unified,Laurel Elementary,Alameda,2013,ELEMENTARY,614,7,13,01,6001994,28050
01612596002018,0628050,Oakland Unified,Lincoln Elementary,Alameda,2013,ELEMENTARY,828,7,13,01,6002018,28050
01612596002042,0628050,Oakland Unified,Manzanita Community,Alameda,2013,ELEMENTARY,383,7,13,01,6002042,28050
01612596002059,0628050,Oakland Unified,Markham Elementary,Alameda,2013,ELEMENTARY,382,7,13,01,6002059,28050
01612596002075,0628050,Oakland Unified,Bridges Academy,Alameda,2013,ELEMENTARY,403,7,13,01,6002075,28050
01612596002083,0628050,Oakland Unified,Montclair Elementary,Alameda,2013,ELEMENTARY,606,7,13,01,6002083,28050
01612596002109,0628050,Oakland Unified,Peralta Elementary,Alameda,2013,ELEMENTARY,372,7,13,01,6002109,28050
01612596002117,0628050,Oakland Unified,Piedmont Avenue Elementary,Alameda,2013,ELEMENTARY,418,7,13,01,6002117,28050
01612596002125,0628050,Oakland Unified,Preparatory Literary Academy of Cultural Excellenc,Alameda,2013,ELEMENTARY,234,7,13,01,6002125,28050
01612596002141,0628050,Oakland Unified,Redwood Heights Elementary,Alameda,2013,ELEMENTARY,401,7,13,01,6002141,28050
01612596002174,0628050,Oakland Unified,Sequoia Elementary,Alameda,2013,ELEMENTARY,489,7,13,01,6002174,28050
01612596002182,0628050,Oakland Unified,Madison Park Academy TK-5,Alameda,2013,ELEMENTARY,271,7,13,01,6002182,28050
01612596002190,0628050,Oakland Unified,Esperanza Elementary,Alameda,2013,ELEMENTARY,371,7,13,01,6002190,28050
01612596002216,0628050,Oakland Unified,Thornhill Elementary,Alameda,2013,ELEMENTARY,426,7,13,01,6002216,28050
01612596002273,0628050,Oakland Unified,ACORN Woodland Elementary,Alameda,2013,ELEMENTARY,313,7,13,01,6002273,28050
01612596056998,0628050,Oakland Unified,Bret Harte Middle,Alameda,2013,MIDDLE,592,7,13,01,6056998,28050
01612596057004,0628050,Oakland Unified,Claremont Middle,Alameda,2013,MIDDLE,496,7,13,01,6057004,28050
01612596057020,0628050,Oakland Unified,Frick Middle,Alameda,2013,MIDDLE,345,7,13,01,6057020,28050
01612596057046,0628050,Oakland Unified,Hoover Elementary,Alameda,2013,ELEMENTARY,320,7,13,01,6057046,28050
01612596057061,0628050,Oakland Unified,Edna Brewer Middle,Alameda,2013,MIDDLE,895,7,13,01,6057061,28050
01612596057079,0628050,Oakland Unified,Montera Middle,Alameda,2013,MIDDLE,1049,7,13,01,6057079,28050
01612596057087,0628050,Oakland Unified,Roosevelt Middle,Alameda,2013,MIDDLE,635,7,13,01,6057087,28050
01612596057095,0628050,Oakland Unified,Westlake Middle,Alameda,2013,MIDDLE,632,7,13,01,6057095,28050
01612596066450,0628050,Oakland Unified,Madison Park Academy 6-12,Alameda,2013,MIDDLE,571,7,13,01,6066450,28050
01612596072235,0628050,Oakland Unified,"Martin Luther King, Jr. Elementary",Alameda,2013,ELEMENTARY,339,7,13,01,6072235,28050
01612596096523,0628050,Oakland Unified,La Escuelita Elementary,Alameda,2013,ELEMENTARY,326,7,13,01,6096523,28050
01612596111660,0628050,Oakland Unified,Oakland Charter Academy,Alameda,2013,MIDDLE,421,7,13,01,6111660,28050
01612596113807,0628050,Oakland Unified,American Indian Public Charter,Alameda,2013,MIDDLE,217,7,13,01,6113807,28050
01612596114011,0628050,Oakland Unified,"Independent Study, Sojourner Truth",Alameda,2013,ELEMENTARY,210,7,13,01,6114011,28050
01612596114011,0628050,Oakland Unified,"Independent Study, Sojourner Truth",Alameda,2013,HIGH,17,7,13,01,6114011,28050
01612596117568,0628050,Oakland Unified,Aspire Monarch Academy,Alameda,2013,ELEMENTARY,437,7,13,01,6117568,28050
01612596117972,0628050,Oakland Unified,North Oakland Community Charter,Alameda,2013,ELEMENTARY,243,7,13,01,6117972,28050
01612596118608,0628050,Oakland Unified,ASCEND,Alameda,2013,ELEMENTARY,479,7,13,01,6118608,28050
01612596118616,0628050,Oakland Unified,International Community,Alameda,2013,ELEMENTARY,380,7,13,01,6118616,28050
01612596118640,0628050,Oakland Unified,Melrose Leadership Academy,Alameda,2013,ELEMENTARY,388,7,13,01,6118640,28050
01612596118657,0628050,Oakland Unified,Urban Promise Academy,Alameda,2013,MIDDLE,356,7,13,01,6118657,28050
01612750130286,0630330,Piedmont City Unified,Millennium High Alternative,Alameda,2013,HIGH,73,7,13,01,0130286,30330
01612750136515,0630330,Piedmont City Unified,Piedmont High,Alameda,2013,HIGH,855,7,13,01,0136515,30330
01612756002281,0630330,Piedmont City Unified,Beach Elementary,Alameda,2013,ELEMENTARY,401,7,13,01,6002281,30330
01612756002299,0630330,Piedmont City Unified,Havens Elementary,Alameda,2013,ELEMENTARY,576,7,13,01,6002299,30330
01612756002307,0630330,Piedmont City Unified,Wildwood Elementary,Alameda,2013,ELEMENTARY,351,7,13,01,6002307,30330
01612756066492,0630330,Piedmont City Unified,Piedmont Middle,Alameda,2013,MIDDLE,667,7,13,01,6066492,30330
01612910134528,0634680,San Leandro Unified,Lincoln High (Continuation),Alameda,2013,HIGH,117,7,13,01,0134528,34680
01612910137588,0634680,San Leandro Unified,San Leandro High,Alameda,2013,HIGH,2335,7,13,01,0137588,34680
01612910137588,0634680,San Leandro Unified,San Leandro High,Alameda,2013,MIDDLE,603,7,13,01,0137588,34680
01612916002372,0634680,San Leandro Unified,Garfield Elementary,Alameda,2013,ELEMENTARY,454,7,13,01,6002372,34680
01612916002398,0634680,San Leandro Unified,Jefferson Elementary,Alameda,2013,ELEMENTARY,675,7,13,01,6002398,34680
01612916002414,0634680,San Leandro Unified,Madison Elementary,Alameda,2013,ELEMENTARY,399,7,13,01,6002414,34680
01612916002422,0634680,San Leandro Unified,McKinley Elementary,Alameda,2013,ELEMENTARY,525,7,13,01,6002422,34680
01612916002430,0634680,San Leandro Unified,Monroe Elementary,Alameda,2013,ELEMENTARY,440,7,13,01,6002430,34680
01612916002448,0634680,San Leandro Unified,Roosevelt Elementary,Alameda,2013,ELEMENTARY,606,7,13,01,6002448,34680
01612916002455,0634680,San Leandro Unified,Washington Elementary,Alameda,2013,ELEMENTARY,468,7,13,01,6002455,34680
01612916002463,0634680,San Leandro Unified,Wilson Elementary,Alameda,2013,ELEMENTARY,845,7,13,01,6002463,34680
01612916057111,0634680,San Leandro Unified,Bancroft Middle,Alameda,2013,ELEMENTARY,117,7,13,01,6057111,34680
01612916057111,0634680,San Leandro Unified,Bancroft Middle,Alameda,2013,MIDDLE,905,7,13,01,6057111,34680
01612916066518,0634680,San Leandro Unified,John Muir Middle,Alameda,2013,ELEMENTARY,692,7,13,01,6066518,34680
01612916066518,0634680,San Leandro Unified,John Muir Middle,Alameda,2013,MIDDLE,407,7,13,01,6066518,34680
01613090101212,0634710,San Lorenzo Unified,KIPP Summit Academy,Alameda,2013,ELEMENTARY,205,7,13,01,0101212,34710
01613090101212,0634710,San Lorenzo Unified,KIPP Summit Academy,Alameda,2013,MIDDLE,240,7,13,01,0101212,34710
01613090111799,0634710,San Lorenzo Unified,East Bay Arts High,Alameda,2013,HIGH,303,7,13,01,0111799,34710
01613090114421,0634710,San Lorenzo Unified,KIPP King Collegiate High,Alameda,2013,HIGH,551,7,13,01,0114421,34710
01613090130849,0634710,San Lorenzo Unified,Arroyo High,Alameda,2013,HIGH,1963,7,13,01,0130849,34710
01613090137745,0634710,San Lorenzo Unified,Royal Sunset (Continuation),Alameda,2013,HIGH,184,7,13,01,0137745,34710
01613090137810,0634710,San Lorenzo Unified,San Lorenzo High,Alameda,2013,HIGH,1639,7,13,01,0137810,34710
01613096002505,0634710,San Lorenzo Unified,Bay Elementary,Alameda,2013,ELEMENTARY,636,7,13,01,6002505,34710
01613096002513,0634710,San Lorenzo Unified,Bohannon Middle,Alameda,2013,MIDDLE,997,7,13,01,6002513,34710
01613096002521,0634710,San Lorenzo Unified,Colonial Acres Elementary,Alameda,2013,ELEMENTARY,783,7,13,01,6002521,34710
01613096002539,0634710,San Lorenzo Unified,Corvallis Elementary,Alameda,2013,ELEMENTARY,690,7,13,01,6002539,34710
01613096002547,0634710,San Lorenzo Unified,Dayton Elementary,Alameda,2013,ELEMENTARY,578,7,13,01,6002547,34710
01613096002554,0634710,San Lorenzo Unified,Del Rey Elementary,Alameda,2013,ELEMENTARY,606,7,13,01,6002554,34710
01613096002562,0634710,San Lorenzo Unified,Edendale Middle,Alameda,2013,MIDDLE,738,7,13,01,6002562,34710
01613096002604,0634710,San Lorenzo Unified,Grant Elementary,Alameda,2013,ELEMENTARY,470,7,13,01,6002604,34710
01613096002612,0634710,San Lorenzo Unified,Hesperian Elementary,Alameda,2013,ELEMENTARY,828,7,13,01,6002612,34710
01613096002620,0634710,San Lorenzo Unified,Hillside Elementary,Alameda,2013,ELEMENTARY,574,7,13,01,6002620,34710
01613096002653,0634710,San Lorenzo Unified,Lorenzo Manor Elementary,Alameda,2013,ELEMENTARY,697,7,13,01,6002653,34710
01613096002703,0634710,San Lorenzo Unified,Washington Manor Middle,Alameda,2013,MIDDLE,923,7,13,01,6002703,34710
01750930114579,0600019,Dublin Unified,John Green Elementary,Alameda,2013,ELEMENTARY,1012,7,13,01,0114579,00019
01750930123935,0600019,Dublin Unified,Harold William Kolb,Alameda,2013,ELEMENTARY,1067,7,13,01,0123935,00019
01750930125930,0600019,Dublin Unified,Eleanor Murray Fallon,Alameda,2013,MIDDLE,1138,7,13,01,0125930,00019
01750930132704,0600019,Dublin Unified,Dublin High,Alameda,2013,HIGH,2127,7,13,01,0132704,00019
01750930138453,0600019,Dublin Unified,Valley High (Continuation),Alameda,2013,HIGH,85,7,13,01,0138453,00019
01750936001374,0600019,Dublin Unified,Dublin Elementary,Alameda,2013,ELEMENTARY,764,7,13,01,6001374,00019
01750936001390,0600019,Dublin Unified,Frederiksen Elementary,Alameda,2013,ELEMENTARY,773,7,13,01,6001390,00019
01750936001424,0600019,Dublin Unified,Murray Elementary,Alameda,2013,ELEMENTARY,423,7,13,01,6001424,00019
01750936066484,0600019,Dublin Unified,Wells Middle,Alameda,2013,MIDDLE,912,7,13,01,6066484,00019
01750936118038,0600019,Dublin Unified,James Dougherty Elementary,Alameda,2013,ELEMENTARY,893,7,13,01,6118038,00019
01751010000000,0600020,Pleasanton Unified,District Office,Alameda,2013,HIGH,36,7,13,01,0000000,00020
01751010000000,0600020,Pleasanton Unified,District Office,Alameda,2013,MIDDLE,10,7,13,01,0000000,00020
01751010130096,0600020,Pleasanton Unified,Foothill High,Alameda,2013,HIGH,2408,7,13,01,0130096,00020
01751010130252,0600020,Pleasanton Unified,Village High,Alameda,2013,HIGH,105,7,13,01,0130252,00020
01751010130583,0600020,Pleasanton Unified,Amador Valley High,Alameda,2013,HIGH,2943,7,13,01,0130583,00020
01751016001366,0600020,Pleasanton Unified,Donlon Elementary,Alameda,2013,ELEMENTARY,856,7,13,01,6001366,00020
01751016001416,0600020,Pleasanton Unified,Lydiksen Elementary,Alameda,2013,ELEMENTARY,792,7,13,01,6001416,00020
01751016002315,0600020,Pleasanton Unified,Alisal Elementary,Alameda,2013,ELEMENTARY,695,7,13,01,6002315,00020
01751016002323,0600020,Pleasanton Unified,Fairlands Elementary,Alameda,2013,ELEMENTARY,830,7,13,01,6002323,00020
01751016002349,0600020,Pleasanton Unified,Valley View Elementary,Alameda,2013,ELEMENTARY,757,7,13,01,6002349,00020
01751016002356,0600020,Pleasanton Unified,Walnut Grove Elementary,Alameda,2013,ELEMENTARY,793,7,13,01,6002356,00020
01751016066500,0600020,Pleasanton Unified,Harvest Park Middle,Alameda,2013,MIDDLE,1362,7,13,01,6066500,00020
01751016089361,0600020,Pleasanton Unified,Vintage Hills Elementary,Alameda,2013,ELEMENTARY,678,7,13,01,6089361,00020
01751016108971,0600020,Pleasanton Unified,Pleasanton Middle,Alameda,2013,MIDDLE,1382,7,13,01,6108971,00020
01751016114318,0600020,Pleasanton Unified,Henry P. Mohr Elementary,Alameda,2013,ELEMENTARY,775,7,13,01,6114318,00020
01751016117592,0600020,Pleasanton Unified,Thomas S. Hart Middle,Alameda,2013,MIDDLE,1237,7,13,01,6117592,00020
01751016117600,0600020,Pleasanton Unified,Phoebe Apperson Hearst Elementary,Alameda,2013,ELEMENTARY,783,7,13,01,6117600,00020
01751196002711,0600021,Sunol Glen Unified,Sunol Glen Elementary,Alameda,2013,ELEMENTARY,297,7,13,01,6002711,00021
07100740107334,0691005,Contra Costa County Office of Education,Central County Special Education Programs,Contra Costa,2013,ELEMENTARY,68,7,13,13,0107334,91005
07100740107342,0691005,Contra Costa County Office of Education,East County Elementary Special Education,Contra Costa,2013,ELEMENTARY,96,7,13,13,0107342,91005
07100740114470,0691005,Contra Costa County Office of Education,Making Waves Academy,Contra Costa,2013,ELEMENTARY,640,7,13,13,0114470,91005
07100740114470,0691005,Contra Costa County Office of Education,Making Waves Academy,Contra Costa,2013,MIDDLE,108,7,13,13,0114470,91005
07100740120444,0691005,Contra Costa County Office of Education,Mt. McKinley,Contra Costa,2013,HIGH,114,7,13,13,0120444,91005
07100740120444,0691005,Contra Costa County Office of Education,Mt. McKinley,Contra Costa,2013,MIDDLE,69,7,13,13,0120444,91005
07100740730614,0691005,Contra Costa County Office of Education,Golden Gate Community,Contra Costa,2013,MIDDLE,127,7,13,13,0730614,91005
07100740731380,0691005,Contra Costa County Office of Education,Clayton Valley Charter High,Contra Costa,2013,HIGH,2223,7,13,13,0731380,91005
07100746077168,0691005,Contra Costa County Office of Education,Floyd I. Marchus,Contra Costa,2013,ELEMENTARY,125,7,13,13,6077168,91005
07100746077168,0691005,Contra Costa County Office of Education,Floyd I. Marchus,Contra Costa,2013,MIDDLE,19,7,13,13,6077168,91005
07616300107524,0601650,Acalanes Union High,Acalanes Center for Independent Study,Contra Costa,2013,HIGH,41,7,13,13,0107524,01650
07616300730283,0601650,Acalanes Union High,Acalanes High,Contra Costa,2013,HIGH,1496,7,13,13,0730283,01650
07616300731125,0601650,Acalanes Union High,Campolindo High,Contra Costa,2013,HIGH,1405,7,13,13,0731125,01650
07616300733725,0601650,Acalanes Union High,Las Lomas High,Contra Costa,2013,HIGH,1726,7,13,13,0733725,01650
07616300734244,0601650,Acalanes Union High,Miramonte High,Contra Costa,2013,HIGH,1253,7,13,13,0734244,01650
07616480100461,0602850,Antioch Unified,Lone Tree Elementary,Contra Costa,2013,ELEMENTARY,887,7,13,13,0100461,02850
07616480100479,0602850,Antioch Unified,Dallas Ranch Middle,Contra Costa,2013,MIDDLE,1428,7,13,13,0100479,02850
07616480106583,0602850,Antioch Unified,Carmen Dragon Elementary,Contra Costa,2013,ELEMENTARY,520,7,13,13,0106583,02850
07616480110494,0602850,Antioch Unified,Bidwell Continuation High,Contra Costa,2013,HIGH,219,7,13,13,0110494,02850
07616480113761,0602850,Antioch Unified,Orchard Park,Contra Costa,2013,ELEMENTARY,767,7,13,13,0113761,02850
07616480115063,0602850,Antioch Unified,Antioch Charter Academy II,Contra Costa,2013,ELEMENTARY,212,7,13,13,0115063,02850
07616480117218,0602850,Antioch Unified,Dozier-Libbey Medical High,Contra Costa,2013,HIGH,718,7,13,13,0117218,02850
07616480730101,0602850,Antioch Unified,Live Oak High (Continuation),Contra Costa,2013,HIGH,190,7,13,13,0730101,02850
07616480730259,0602850,Antioch Unified,Prospects High (Alternative),Contra Costa,2013,ELEMENTARY,525,7,13,13,0730259,02850
07616480730259,0602850,Antioch Unified,Prospects High (Alternative),Contra Costa,2013,HIGH,13,7,13,13,0730259,02850
07616480730465,0602850,Antioch Unified,Deer Valley High,Contra Costa,2013,HIGH,2929,7,13,13,0730465,02850
07616480730861,0602850,Antioch Unified,Antioch High,Contra Costa,2013,HIGH,1531,7,13,13,0730861,02850
07616480730861,0602850,Antioch Unified,Antioch High,Contra Costa,2013,MIDDLE,525,7,13,13,0730861,02850
07616486003578,0602850,Antioch Unified,Belshaw Elementary,Contra Costa,2013,ELEMENTARY,612,7,13,13,6003578,02850
07616486003594,0602850,Antioch Unified,Fremont Elementary,Contra Costa,2013,ELEMENTARY,659,7,13,13,6003594,02850
07616486003602,0602850,Antioch Unified,Kimball Elementary,Contra Costa,2013,ELEMENTARY,584,7,13,13,6003602,02850
07616486003610,0602850,Antioch Unified,Marsh Elementary,Contra Costa,2013,ELEMENTARY,549,7,13,13,6003610,02850
07616486003628,0602850,Antioch Unified,Sutter Elementary,Contra Costa,2013,ELEMENTARY,639,7,13,13,6003628,02850
07616486003636,0602850,Antioch Unified,Turner Elementary,Contra Costa,2013,ELEMENTARY,630,7,13,13,6003636,02850
07616486057178,0602850,Antioch Unified,Antioch Middle,Contra Costa,2013,ELEMENTARY,115,7,13,13,6057178,02850
07616486057178,0602850,Antioch Unified,Antioch Middle,Contra Costa,2013,MIDDLE,743,7,13,13,6057178,02850
07616486061154,0602850,Antioch Unified,Park Middle,Contra Costa,2013,MIDDLE,1065,7,13,13,6061154,02850
07616486084941,0602850,Antioch Unified,Mission Elementary,Contra Costa,2013,ELEMENTARY,770,7,13,13,6084941,02850
