CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,BLOCKCE10,GEOID10,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
07617960733659,0632550,West Contra Costa Unified,Kennedy High,Contra Costa,2011,HIGH,1002,60133820001002,983,7,13,13,0733659,32550
07617960735316,0632550,West Contra Costa Unified,Pinole Valley High,Contra Costa,2011,HIGH,1012,60133592021012,1622,7,13,13,0735316,32550
07617960735902,0632550,West Contra Costa Unified,Richmond High,Contra Costa,2011,HIGH,2006,60133680012006,1717,7,13,13,0735902,32550
07617966004600,0632550,West Contra Costa Unified,Bayview Elementary,Contra Costa,2011,ELEMENTARY,2005,60133660012005,699,7,13,13,6004600,32550
07617966004659,0632550,West Contra Costa Unified,Collins Elementary,Contra Costa,2011,ELEMENTARY,2013,60133591032013,408,7,13,13,6004659,32550
07617966004667,0632550,West Contra Costa Unified,Coronado Elementary,Contra Costa,2011,ELEMENTARY,2017,60133790002017,500,7,13,13,6004667,32550
07617966004691,0632550,West Contra Costa Unified,Dover Elementary,Contra Costa,2011,ELEMENTARY,2002,60133680022002,786,7,13,13,6004691,32550
07617966004733,0632550,West Contra Costa Unified,Ellerhorst Elementary,Contra Costa,2011,ELEMENTARY,3014,60133592023014,466,7,13,13,6004733,32550
07617966004741,0632550,West Contra Costa Unified,Highland Elementary,Contra Costa,2011,ELEMENTARY,1009,60133671001009,527,7,13,13,6004741,32550
07617966004758,0632550,West Contra Costa Unified,Fairmont Elementary,Contra Costa,2011,ELEMENTARY,2007,60133880002007,617,7,13,13,6004758,32550
07617966004766,0632550,West Contra Costa Unified,Ford Elementary,Contra Costa,2011,ELEMENTARY,7018,60133720007018,435,7,13,13,6004766,32550
07617966004774,0632550,West Contra Costa Unified,Grant Elementary,Contra Costa,2011,ELEMENTARY,4007,60133740004007,673,7,13,13,6004774,32550
07617966004782,0632550,West Contra Costa Unified,Harding Elementary,Contra Costa,2011,ELEMENTARY,2000,60133891002000,400,7,13,13,6004782,32550
07617966004808,0632550,West Contra Costa Unified,Kensington Elementary,Contra Costa,2011,ELEMENTARY,1000,60133920001000,622,7,13,13,6004808,32550
07617966004824,0632550,West Contra Costa Unified,Lake Elementary,Contra Costa,2011,ELEMENTARY,3004,60133660023004,447,7,13,13,6004824,32550
07617966004832,0632550,West Contra Costa Unified,Lincoln Elementary,Contra Costa,2011,ELEMENTARY,4024,60133770004024,482,7,13,13,6004832,32550
07617966004840,0632550,West Contra Costa Unified,Madera Elementary,Contra Costa,2011,ELEMENTARY,1013,60133851001013,581,7,13,13,6004840,32550
07617966004857,0632550,West Contra Costa Unified,Mira Vista Elementary,Contra Costa,2011,ELEMENTARY,3012,60133620003012,618,7,13,13,6004857,32550
07617966004865,0632550,West Contra Costa Unified,Montalvin Manor Elementary,Contra Costa,2011,ELEMENTARY,1012,60133922001012,464,7,13,13,6004865,32550
07617966004873,0632550,West Contra Costa Unified,Murphy Elementary,Contra Costa,2011,ELEMENTARY,1003,60133601011003,532,7,13,13,6004873,32550
07617966004881,0632550,West Contra Costa Unified,Nystrom Elementary,Contra Costa,2011,ELEMENTARY,3008,60133790003008,476,7,13,13,6004881,32550
07617966004899,0632550,West Contra Costa Unified,Olinda Elementary,Contra Costa,2011,ELEMENTARY,1010,60133601021010,337,7,13,13,6004899,32550
07617966004907,0632550,West Contra Costa Unified,Peres Elementary,Contra Costa,2011,ELEMENTARY,1004,60133760001004,565,7,13,13,6004907,32550
07617966004915,0632550,West Contra Costa Unified,King Elementary,Contra Costa,2011,ELEMENTARY,1023,60133810001023,512,7,13,13,6004915,32550
07617966004931,0632550,West Contra Costa Unified,Riverside Elementary,Contra Costa,2011,ELEMENTARY,3007,60133690023007,444,7,13,13,6004931,32550
07617966004956,0632550,West Contra Costa Unified,Shannon Elementary,Contra Costa,2011,ELEMENTARY,2005,60133591022005,322,7,13,13,6004956,32550
07617966004964,0632550,West Contra Costa Unified,Sheldon Elementary,Contra Costa,2011,ELEMENTARY,3005,60133602003005,459,7,13,13,6004964,32550
07617966004972,0632550,West Contra Costa Unified,Stege Elementary,Contra Costa,2011,ELEMENTARY,2007,60133860002007,380,7,13,13,6004972,32550
07617966004980,0632550,West Contra Costa Unified,Stewart Elementary,Contra Costa,2011,ELEMENTARY,3015,60133601013015,558,7,13,13,6004980,32550
07617966004998,0632550,West Contra Costa Unified,Tara Hills Elementary,Contra Costa,2011,ELEMENTARY,3017,60133640023017,609,7,13,13,6004998,32550
07617966005003,0632550,West Contra Costa Unified,Valley View Elementary,Contra Costa,2011,ELEMENTARY,2030,60133601012030,381,7,13,13,6005003,32550
07617966005011,0632550,West Contra Costa Unified,Verde Elementary,Contra Costa,2011,ELEMENTARY,3024,60133650023024,352,7,13,13,6005011,32550
07617966005037,0632550,West Contra Costa Unified,Washington Elementary,Contra Costa,2011,ELEMENTARY,2024,60133780002024,482,7,13,13,6005037,32550
07617966005045,0632550,West Contra Costa Unified,Wilson Elementary,Contra Costa,2011,ELEMENTARY,3009,60133710003009,608,7,13,13,6005045,32550
07617966057210,0632550,West Contra Costa Unified,Edward M. Downer Elementary,Contra Costa,2011,ELEMENTARY,2003,60133680012003,734,7,13,13,6057210,32550
07617966057228,0632550,West Contra Costa Unified,Helms Middle,Contra Costa,2011,MIDDLE,2020,60133672002020,1006,7,13,13,6057228,32550
07617966057236,0632550,West Contra Costa Unified,Pinole Middle,Contra Costa,2011,MIDDLE,2014,60133591022014,738,7,13,13,6057236,32550
07617966057244,0632550,West Contra Costa Unified,Portola Junior High,Contra Costa,2011,MIDDLE,1002,60133870001002,516,7,13,13,6057244,32550
07617966061170,0632550,West Contra Costa Unified,Crespi Junior High,Contra Costa,2011,MIDDLE,4019,60133630004019,644,7,13,13,6061170,32550
07617966097141,0632550,West Contra Costa Unified,Lupine Hills Elementary,Contra Costa,2011,ELEMENTARY,5000,60133592035000,447,7,13,13,6097141,32550
07617966099717,0632550,West Contra Costa Unified,Ohlone Elementary,Contra Costa,2011,ELEMENTARY,3001,60133592043001,441,7,13,13,6099717,32550
07617966112015,0632550,West Contra Costa Unified,Hanna Ranch Elementary,Contra Costa,2011,ELEMENTARY,1006,60133560021006,519,7,13,13,6112015,32550
07617966114086,0632550,West Contra Costa Unified,Harbour Way Elementary Community Day,Contra Costa,2011,MIDDLE,4017,60133630004017,15,7,13,13,6114086,32550
07617966114094,0632550,West Contra Costa Unified,Cesar E. Chavez Elementary,Contra Costa,2011,ELEMENTARY,2008,60133730002008,748,7,13,13,6114094,32550
07617966119515,0632550,West Contra Costa Unified,Hercules Middle,Contra Costa,2011,MIDDLE,1000,60133592041000,854,7,13,13,6119515,32550
07617966120885,0632550,West Contra Costa Unified,Lovonya DeJean Middle,Contra Costa,2011,MIDDLE,5014,60133710005014,706,7,13,13,6120885,32550
07618040102566,0635130,San Ramon Valley Unified,Hidden Hills Elementary,Contra Costa,2011,ELEMENTARY,1028,60133551161028,1204,7,13,13,0102566,35130
07618040108324,0635130,San Ramon Valley Unified,Windemere Ranch Middle,Contra Costa,2011,MIDDLE,1021,60133551171021,1160,7,13,13,0108324,35130
07618040109173,0635130,San Ramon Valley Unified,Quail Run Elementary,Contra Costa,2011,ELEMENTARY,1057,60133551151057,1108,7,13,13,0109173,35130
07618040113118,0635130,San Ramon Valley Unified,Dougherty Valley High,Contra Costa,2011,HIGH,1046,60133551161046,2284,7,13,13,0113118,35130
07618040113589,0635130,San Ramon Valley Unified,Live Oak Elementary,Contra Costa,2011,ELEMENTARY,1010,60133551171010,1246,7,13,13,0113589,35130
07618040116541,0635130,San Ramon Valley Unified,Gale Ranch Middle,Contra Costa,2011,MIDDLE,1033,60133551151033,872,7,13,13,0116541,35130
07618040119032,0635130,San Ramon Valley Unified,Creekside Elementary,Contra Costa,2011,ELEMENTARY,1001,60133551161001,691,7,13,13,0119032,35130
07618040730051,0635130,San Ramon Valley Unified,California High,Contra Costa,2011,HIGH,3007,60133451023007,2860,7,13,13,0730051,35130
07618040730218,0635130,San Ramon Valley Unified,Venture (Alternative),Contra Costa,2011,ELEMENTARY,1046,60133551161046,240,7,13,13,0730218,35130
07618040730218,0635130,San Ramon Valley Unified,Venture (Alternative),Contra Costa,2011,MIDDLE,1046,60133551161046,49,7,13,13,0730218,35130
07618040734368,0635130,San Ramon Valley Unified,Monte Vista High,Contra Costa,2011,HIGH,2002,60133462012002,2410,7,13,13,0734368,35130
07618040736504,0635130,San Ramon Valley Unified,San Ramon Valley High,Contra Costa,2011,HIGH,4029,60133452034029,2377,7,13,13,0736504,35130
07618040736819,0635130,San Ramon Valley Unified,Del Amigo High (Continuation),Contra Costa,2011,HIGH,4028,60133452034028,43,7,13,13,0736819,35130
07618046005060,0635130,San Ramon Valley Unified,Alamo Elementary,Contra Costa,2011,ELEMENTARY,1031,60133461011031,355,7,13,13,6005060,35130
07618046005078,0635130,San Ramon Valley Unified,Charlotte Wood Middle,Contra Costa,2011,MIDDLE,3002,60133451053002,1089,7,13,13,6005078,35130
07618046005086,0635130,San Ramon Valley Unified,Country Club Elementary,Contra Costa,2011,ELEMENTARY,2009,60133451012009,640,7,13,13,6005086,35130
07618046005094,0635130,San Ramon Valley Unified,Green Valley Elementary,Contra Costa,2011,ELEMENTARY,3019,60133462043019,670,7,13,13,6005094,35130
07618046005102,0635130,San Ramon Valley Unified,John Baldwin Elementary,Contra Costa,2011,ELEMENTARY,4007,60133451054007,595,7,13,13,6005102,35130
07618046005110,0635130,San Ramon Valley Unified,Los Cerros Middle,Contra Costa,2011,MIDDLE,2002,60133462012002,750,7,13,13,6005110,35130
07618046005128,0635130,San Ramon Valley Unified,Montair Elementary,Contra Costa,2011,ELEMENTARY,3018,60133452033018,605,7,13,13,6005128,35130
07618046005136,0635130,San Ramon Valley Unified,Rancho Romero Elementary,Contra Costa,2011,ELEMENTARY,2004,60133452042004,594,7,13,13,6005136,35130
07618046005144,0635130,San Ramon Valley Unified,Stone Valley Middle,Contra Costa,2011,MIDDLE,1012,60133461021012,734,7,13,13,6005144,35130
07618046005151,0635130,San Ramon Valley Unified,Vista Grande Elementary,Contra Costa,2011,ELEMENTARY,1009,60133462041009,748,7,13,13,6005151,35130
07618046066591,0635130,San Ramon Valley Unified,Neil A. Armstrong Elementary,Contra Costa,2011,ELEMENTARY,1015,60133451021015,678,7,13,13,6066591,35130
07618046071039,0635130,San Ramon Valley Unified,Walt Disney Elementary,Contra Costa,2011,ELEMENTARY,2002,60133451032002,488,7,13,13,6071039,35130
07618046089130,0635130,San Ramon Valley Unified,Twin Creeks Elementary,Contra Costa,2011,ELEMENTARY,1006,60133452021006,600,7,13,13,6089130,35130
07618046096036,0635130,San Ramon Valley Unified,Greenbrook Elementary,Contra Costa,2011,ELEMENTARY,1031,60133451051031,718,7,13,13,6096036,35130
07618046097158,0635130,San Ramon Valley Unified,Montevideo Elementary,Contra Costa,2011,ELEMENTARY,3000,60133451113000,644,7,13,13,6097158,35130
07618046097166,0635130,San Ramon Valley Unified,Pine Valley Middle,Contra Costa,2011,MIDDLE,2000,60133451012000,1028,7,13,13,6097166,35130
07618046100952,0635130,San Ramon Valley Unified,Bollinger Canyon Elementary,Contra Costa,2011,ELEMENTARY,2015,60133451162015,612,7,13,13,6100952,35130
07618046108161,0635130,San Ramon Valley Unified,Golden View Elementary,Contra Costa,2011,ELEMENTARY,1013,60133451131013,601,7,13,13,6108161,35130
07618046110449,0635130,San Ramon Valley Unified,Sycamore Valley Elementary,Contra Costa,2011,ELEMENTARY,1016,60133462041016,742,7,13,13,6110449,35130
07618046113336,0635130,San Ramon Valley Unified,Iron Horse Middle,Contra Costa,2011,MIDDLE,1027,60133451081027,1086,7,13,13,6113336,35130
07618046114326,0635130,San Ramon Valley Unified,Tassajara Hills Elementary,Contra Costa,2011,ELEMENTARY,1170,60133551121170,698,7,13,13,6114326,35130
07618046117451,0635130,San Ramon Valley Unified,Diablo Vista Middle,Contra Costa,2011,MIDDLE,2022,60133551142022,947,7,13,13,6117451,35130
07618046117485,0635130,San Ramon Valley Unified,Coyote Creek Elementary,Contra Costa,2011,ELEMENTARY,2028,60133451122028,1053,7,13,13,6117485,35130
07618126005169,0641250,Walnut Creek Elementary,Buena Vista Elementary,Contra Costa,2011,ELEMENTARY,4022,60133400014022,577,7,13,13,6005169,41250
07618126005177,0641250,Walnut Creek Elementary,Indian Valley Elementary,Contra Costa,2011,ELEMENTARY,1005,60133430031005,506,7,13,13,6005177,41250
07618126005185,0641250,Walnut Creek Elementary,Murwood Elementary,Contra Costa,2011,ELEMENTARY,2000,60133430032000,479,7,13,13,6005185,41250
07618126005193,0641250,Walnut Creek Elementary,Parkmead Elementary,Contra Costa,2011,ELEMENTARY,4008,60133342004008,579,7,13,13,6005193,41250
07618126005235,0641250,Walnut Creek Elementary,Walnut Creek Intermediate,Contra Costa,2011,MIDDLE,2005,60133382042005,1286,7,13,13,6005235,41250
07618126005243,0641250,Walnut Creek Elementary,Walnut Heights Elementary,Contra Costa,2011,ELEMENTARY,1004,60133430011004,484,7,13,13,6005243,41250
21102150113183,0691018,Marin County Office of Education,Marin County Juvenile Court,Marin,2011,HIGH,3008,60411070003008,11,7,14,41,0113183,91018
21102152130037,0691018,Marin County Office of Education,Marin County Community,Marin,2011,HIGH,1005,60411081001005,85,7,14,41,2130037,91018
21102152130037,0691018,Marin County Office of Education,Marin County Community,Marin,2011,MIDDLE,1005,60411081001005,35,7,14,41,2130037,91018
21102152130102,0691018,Marin County Office of Education,Phoenix Academy,Marin,2011,HIGH,1005,60411081001005,13,7,14,41,2130102,91018
21102156069504,0691018,Marin County Office of Education,Marin County Special Education,Marin,2011,ELEMENTARY,1005,60411081001005,225,7,14,41,6069504,91018
21653006024137,0605520,Bolinas-Stinson Union,Bolinas-Stinson Elementary,Marin,2011,ELEMENTARY,2032,60411321002032,128,7,14,41,6024137,05520
21653186024160,0611220,Dixie Elementary,Dixie Elementary,Marin,2011,ELEMENTARY,2001,60411070002001,408,7,14,41,6024160,11220
21653186024194,0611220,Dixie Elementary,Mary E. Silveira Elementary,Marin,2011,ELEMENTARY,5001,60411070005001,449,7,14,41,6024194,11220
21653186024202,0611220,Dixie Elementary,Miller Creek Middle,Marin,2011,MIDDLE,1009,60411070001009,681,7,14,41,6024202,11220
21653186024244,0611220,Dixie Elementary,Vallecito Elementary,Marin,2011,ELEMENTARY,3006,60411082003006,448,7,14,41,6024244,11220
21653346024319,0619380,Kentfield Elementary,Anthony G. Bacich Elementary,Marin,2011,ELEMENTARY,3002,60411191003002,724,7,14,41,6024319,19380
21653346068308,0619380,Kentfield Elementary,Adaline E. Kent Middle,Marin,2011,ELEMENTARY,3007,60411191003007,572,7,14,41,6068308,19380
21653426024327,0620430,Laguna Joint Elementary,Laguna Elementary,Marin,2011,ELEMENTARY,1022,60411330001022,18,7,14,41,6024327,20430
21653596024335,0620520,Lagunitas Elementary,Lagunitas Elementary,Marin,2011,ELEMENTARY,4003,60411130004003,157,7,14,41,6024335,20520
21653596024343,0620520,Lagunitas Elementary,San Geronimo Valley Elementary,Marin,2011,ELEMENTARY,4003,60411130004003,145,7,14,41,6024343,20520
21653676024350,0620910,Larkspur-Corte Madera,Hall Middle,Marin,2011,ELEMENTARY,5018,60411200005018,658,7,14,41,6024350,20910
21653676024350,0620910,Larkspur-Corte Madera,Hall Middle,Marin,2011,MIDDLE,5018,60411200005018,10,7,14,41,6024350,20910
21653676024376,0620910,Larkspur-Corte Madera,Neil Cummins Elementary,Marin,2011,ELEMENTARY,4005,60411211004005,842,7,14,41,6024376,20910
21653916024418,0624870,Mill Valley Elementary,Edna Maguire Elementary,Marin,2011,ELEMENTARY,1000,60411262001000,521,7,14,41,6024418,24870
21653916024442,0624870,Mill Valley Elementary,Old Mill Elementary,Marin,2011,ELEMENTARY,4012,60411270004012,354,7,14,41,6024442,24870
21653916024459,0624870,Mill Valley Elementary,Park Elementary,Marin,2011,ELEMENTARY,5011,60411261005011,424,7,14,41,6024459,24870
21653916024467,0624870,Mill Valley Elementary,Strawberry Point Elementary,Marin,2011,ELEMENTARY,1001,60411250001001,454,7,14,41,6024467,24870
21653916024475,0624870,Mill Valley Elementary,Tamalpais Valley Elementary,Marin,2011,ELEMENTARY,3017,60411281003017,571,7,14,41,6024475,24870
21653916085187,0624870,Mill Valley Elementary,Mill Valley Middle,Marin,2011,MIDDLE,2005,60411262002005,967,7,14,41,6085187,24870
21654096024483,0627300,Nicasio,Nicasio,Marin,2011,ELEMENTARY,2018,60411330002018,42,7,14,41,6024483,27300
21654170124081,0627720,Novato Unified,San Jose Intermediate,Marin,2011,MIDDLE,2000,60411041012000,726,7,14,41,0124081,27720
21654172130045,0627720,Novato Unified,Nova Education Center,Marin,2011,ELEMENTARY,2007,60411032002007,30,7,14,41,2130045,27720
21654172130045,0627720,Novato Unified,Nova Education Center,Marin,2011,HIGH,2007,60411032002007,17,7,14,41,2130045,27720
21654172130045,0627720,Novato Unified,Nova Education Center,Marin,2011,MIDDLE,2007,60411032002007,23,7,14,41,2130045,27720
21654172132264,0627720,Novato Unified,Marin Oaks High,Marin,2011,HIGH,2007,60411032002007,79,7,14,41,2132264,27720
21654172132272,0627720,Novato Unified,Novato High,Marin,2011,HIGH,1000,60411041011000,1561,7,14,41,2132272,27720
21654172133056,0627720,Novato Unified,San Marin High,Marin,2011,HIGH,2004,60411021002004,965,7,14,41,2133056,27720
21654176024491,0627720,Novato Unified,Hamilton Meadow Park,Marin,2011,ELEMENTARY,1013,60411050001013,811,7,14,41,6024491,27720
21654176024509,0627720,Novato Unified,Loma Verde Elementary,Marin,2011,ELEMENTARY,1015,60411042001015,491,7,14,41,6024509,27720
21654176024517,0627720,Novato Unified,Lu Sutton Elementary,Marin,2011,ELEMENTARY,1001,60411032001001,448,7,14,41,6024517,27720
21654176024525,0627720,Novato Unified,Lynwood Elementary,Marin,2011,ELEMENTARY,2021,60411041022021,471,7,14,41,6024525,27720
21654176024558,0627720,Novato Unified,Olive Elementary,Marin,2011,ELEMENTARY,1009,60411012001009,429,7,14,41,6024558,27720
21654176024574,0627720,Novato Unified,Pleasant Valley Elementary,Marin,2011,ELEMENTARY,4008,60411031004008,496,7,14,41,6024574,27720
21654176024582,0627720,Novato Unified,Rancho Elementary,Marin,2011,ELEMENTARY,1000,60411041011000,519,7,14,41,6024582,27720
21654176024590,0627720,Novato Unified,San Ramon Elementary,Marin,2011,ELEMENTARY,5012,60411022025012,505,7,14,41,6024590,27720
21654176058614,0627720,Novato Unified,Sinaloa Middle,Marin,2011,MIDDLE,1023,60411031001023,935,7,14,41,6058614,27720
21654176113229,0627720,Novato Unified,Novato Charter,Marin,2011,ELEMENTARY,1007,60411050001007,272,7,14,41,6113229,27720
21654256024616,0632160,Reed Union Elementary,Bel Aire Elementary,Marin,2011,ELEMENTARY,4007,60411241004007,521,7,14,41,6024616,32160
21654256024632,0632160,Reed Union Elementary,Del Mar Middle,Marin,2011,ELEMENTARY,4010,60411242004010,12,7,14,41,6024632,32160
21654256024632,0632160,Reed Union Elementary,Del Mar Middle,Marin,2011,MIDDLE,4010,60411242004010,457,7,14,41,6024632,32160
21654256024657,0632160,Reed Union Elementary,Reed Elementary,Marin,2011,ELEMENTARY,5009,60411242005009,563,7,14,41,6024657,32160
21654336024673,0633660,Ross Elementary,Ross Elementary,Marin,2011,ELEMENTARY,2013,60411181002013,380,7,14,41,6024673,33660
